Nom;Ville;IATA;OACI;Lat;Lon;Alt
Corn Island;Corn Island;RNI;MNCI;12.1628999710083;-83.06379699707031;1
San Pedro Airport (50);Bonanza;BZA;MNBZ;13.949999809265135;-84.5999984741211;600
Rosita Airport;Rosita;RFS;MNRT;13.889699935913086;-84.40889739990234;193
Siuna;Siuna;SIU;MNSI;13.727222442626953;-84.77777862548828;606
Waspam Airport;Waspam;WSP;MNWP;14.7391996383667;-83.96939849853516;98
San Carlos;San Carlos (107);NCR;MNSC;11.133399963378906;-84.7699966430664;91
Playa Samara/Carrillo Airport;Carrillo;PLD;MRCR;9.8705101013184;-85.481399536133;50
Constanza - Expedición 14 de Junio National Airport;Constanza;COZ;MDCZ;18.907499313354002;-70.721900939941;3950
Negril Airport;Negril;NEG;MKNG;18.34280014038086;-78.33209991455078;9
José Aponte de la Torre Airport;Ceiba;NRR;TJRV;18.245300293;-65.6434020996;38
Charlotte Amalie Harbor Seaplane Base;Charlotte Amalie;SPB;VI22;18.338600158691406;-64.94069671630861;0
D. Casimiro Szlapelis Airport;Alto Rio Senguer;ARR;SAVR;-45.013599;-70.812202;2286
Jose De San Martin Airport;Jose de San Martin;JSM;SAWS;-44.048599243199995;-70.4589004517;2407
Uyuni Airport;Uyuni;UYU;SLUY;-20.4463005066;-66.8483963013;11136
Rurenabaque Airport;Rerrenabaque;RBQ;SLRQ;-14.4279003143;-67.4968032837;676
Abaiang Airport;Abaiang Atoll;ABF;NGAB;1.7986099720001218;173.04100036621094;0
Afobakka Airstrip;Afobaka;;SMAF;4.998505000000001;-54.992033;80
Alalapadu Airstrip;Alapadu;;SMDU;2.5235;-56.3247;880
Albina Airport;Albina;ABN;SMBN;5.512720108032227;-54.05009841918945;19
Lawa Anapaike Airstrip;Anapaike;;SMLA;3.4113010000000004;-54.028048999999996;373
Apetina Airstrip;Apetina;;SMPT;3.5027800000000004;-55.05879100000001;0
Drietabbetje Airport;Drietabbetje;DRJ;SMDA;4.111358999999999;-54.672766;236
Kabalebo Airport;Kabalebo;;SMKA;4.406000000000001;-57.223;535
Kayser Airport;Kayser;;SMKE;3.094343;-56.472702000000005;849
Kwamalasoemoetoe Airport;Kwamelasemoetoe;;SMSM;2.354427;-56.79243100000001;905
Moengo Airstrip;Moengo;MOJ;SMMO;5.6076;-54.4003;49
Nieuw Nickerie Airport;Nieuw Nickerie;ICK;SMNI;5.9555602073669425;-57.03939819335938;9
Vincent Fayks Airport;Paloemeu;OEM;SMPA;3.3452799320220947;-55.44250106811523;714
Sarakreek Airstrip;Sarakreek;;SMSK;4.319444;-54.966667;223
Sipaliwini Airport;Sipaliwini;;SMSI;2.026438;-56.126412;744
Stoelmanseiland Airport;Stoelmans Eiland;SMZ;SMST;4.349999904632568;-54.41666793823242;187
Totness Airport;Totness;TOT;SMCO;5.865829944610597;-56.32749938964844;10
Wageningen Airstrip;Wageningen;AGI;SMWA;5.841128;-56.673328000000005;6
Codela Airport;Guapiles;;MRCA;10.4139995575;-85.0916976929;328
Orinduik Airport;Orinduik;ORJ;SYOR;4.725269794464111;-60.03499984741211;1797
Annai Airport;Annai;NAI;SYAN;3.959439992904663;-59.12419891357422;301
Apoteri Airport;Apoteri;;SYAP;4.0138797760009775;-58.60499954223633;301
Imbaimadai Airport;Imbaimadai;IMB;SYIB;5.708109855651856;-60.2942008972168;1646
Kamarang Airport;Kamarang;KAR;SYKM;5.865340232849121;-60.61420059204102;1601
Mabaruma Airport;Mabaruma;USI;SYMB;8.199999809265138;-59.78329849243164;45
Mahdia Airport;Mahdia;MHA;SYMD;5.277490139007568;-59.151100158691406;300
Dr Augusto Roberto Fuster International Airport;Pedro Juan Caballero;PJC;SGPJ;-22.63999938964844;-55.83000183105469;1873
Alcides Fernández Airport;Acandi;ACD;SKAD;8.51667;-77.3;50
Los Colonizadores Airport;Saravena;RVE;SKSA;6.951867999999999;-71.857179;680
Batagay Airport;Batagay;BQJ;UEBB;67.64800262451199;134.69500732422;696
Villa Garzón Airport;Villa Garzon;VGZ;SKVG;0.978767;-76.6056;1248
El Bagre Airport;El Bagre;EBG;SKEB;7.59647;-74.8089;180
Juan H White Airport;Caucasia;CAQ;SKCU;7.96847;-75.1985;174
Mandinga Airport;Condoto;COG;SKCD;5.08333;-76.7;213
Golfo de Morrosquillo Airport;Tolu;TLU;SKTL;9.50945;-75.5854;16
Cabo Frio Airport;Cabo Frio;CFB;SBCB;-22.921699523900003;-42.0742988586;23
Presidente João Batista Figueiredo Airport;Sinop (108);OPS;SWSI;-11.885000228881836;-55.58610916137695;1227
Gurupi Airport;Gurupi;GRP;SWGI;-11.73960018157959;-49.13219833374024;1148
Santana do Araguaia Airport;Santana do Araguaia;CMP;SNKE;-9.31997013092041;-50.32849884033203;597
Breves Airport;Breves;BVS;SNVS;-1.6365300416946411;-50.44359970092773;98
Soure Airport;Soure;SFK;SNSW;-0.6994310021400452;-48.52099990844727;43
Parintins Airport;Parintins;PIN;SWPI;-2.6730198860168457;-56.777198791503906;87
Barreiras Airport;Barreiras;BRA;SNBR;-12.078900337219238;-45.00899887084961;2447
Santa Terezinha Airport (51);Santa Terezinha;STZ;SWST;-10.4647216796875;-50.51861190795898;663
Minaçu Airport;Minacu;MQH;SBMC;-13.5491;-48.195301;1401
Araguaína Airport;Araguaina;AUX;SWGN;-7.227869999999999;-48.240501;771
Novo Aripuanã Airport;Novo Aripuana;NVP;SWNA;-5.118030071258545;-60.36489868164063;118
Fazenda Colen Airport;Lucas do Rio Verde;;SWFE;-13.314443588256836;-56.11277770996094;1345
Tenente Lund Pressoto Airport;Franca;FRC;SIMK;-20.592199;-47.3829;3292
Dourados Airport;Dourados;DOU;SSDO;-22.2019;-54.926601;1503
Lábrea Airport;Labrea;LBR;SWLB;-7.278969764709473;-64.76950073242189;190
Maestro Marinho Franco Airport;Rondonopolis;ROO;SWRD;-16.586;-54.7248;1467
Tancredo Thomas de Faria Airport;Guarapuava;GPB;SBGU;-25.3875007629;-51.520198822;3494
Santa Terezinha Airport (52);Joacaba;JCB;SSJA;-27.1714000702;-51.5532989502;2546
General Leite de Castro Airport;Rio Verde;RVD;SWLC;-17.8347225189209;-50.95611190795898;2464
Romeu Zema Airport;Araxa;AAX;SBAX;-19.563199996948;-46.960399627686;3276
Maués Airport;Maues;MBZ;SWMW;-3.3721699999999997;-57.7248;69
Borba Airport;Borba;RBB;SWBR;-4.4063401222229;-59.60240173339844;293
Coari Airport;Coari;CIZ;SWKO;-4.1340599060058585;-63.13259887695313;131
Barcelos Airport;Barcelos;BAZ;SWBC;-0.981292;-62.919601;112
Diamantino Airport;Diamantino;DMT;SWDM;-14.37689971923828;-56.40039825439453;1476
Guanambi Airport;Guanambi;GNM;SNGI;-14.208200454711914;-42.74610137939453;1815
Tsletsi Airport;Djelfa;QDJ;DAFI;34.6657;3.3510000000000004;3753
Nzagi Airport;Nzagi;NZA;FNZG;-7.7169399261499985;21.358200073200003;2431
Lucapa Airport;Lucapa;LBZ;FNLK;-8.445727348330001;20.7320861816;3029
Capanda Airport;Kapanda;KNP;FNCP;-9.76937007904;15.4553194046;3366
Am Timan Airport;Am Timan;AMC;FTTN;11.034000396700002;20.2740001678;1420
Shark El Oweinat International Airport;Sharq Al-Owainat;GSQ;HEOW;22.5856990814209;28.71660041809082;859
Eastern WV Regional Airport/Shepherd Field;Martinsburg;MRB;KMRB;39.40190125;-77.98459625;565
Awassa Airport;Awasa;AWA;HALA;7.066999912261963;38.5;5450
Wilwal International Airport;Jijiga;JIJ;HAJJ;9.3325;42.9121;5954
Mekane Selam Airport;Mekane Selam;MKS;HAMA;10.7254;38.7415;8405
Debra Marcos Airport;Debre Marqos;DBM;HADM;10.350000381469727;37.71699905395508;8136
Debre Tabor Airport;Debre Tabor;DBT;HADT;11.967000007629395;38.0;8490
Harar Meda Airport;Debre Zeyit;QHR;HAHM;8.7163;39.0059;6201
Robe Airport;Goba;GOB;HAGB;7.116063400000001;40.0463033;7892
Mayumba Airport;Mayumba;MYB;FOOY;-3.4584197998046875;10.674076080322266;13
Mara Serena Lodge Airstrip;Masai Mara;MRE;HKMS;-1.406111;35.008057;5200
Mulika Lodge Airport;Meru National Park;JJM;HKMK;0.165083006024;38.195140838600004;2000
Rumbek Airport;Rumbek;RBX;HSMK;6.82499980927;29.6690006256;1378
Yei Airport;Yei;;HSYE;4.13028160099;30.728073120100003;2000
Cape Palmas Airport;Greenville (109);CPA;GLCP;4.3790202140808105;-7.696949958801269;20
Ecuvillens Airport;Ecuvillens;;LSGE;46.75500106811523;7.076109886169434;2293
Inhaca Airport;Inhaca;IHC;FQIA;-25.997144699099998;32.929351806599996;10
Ouro Sogui Airport;Matam;MAX;GOSM;15.593600273132324;-13.322799682617188;85
Bird Island Airport;Bird Island;BDI;FSSB;-3.7247199999999996;55.205299;6
Wadi Halfa Airport;Wadi Halfa;WHF;HSSW;21.802698135375977;31.52157783508301;961
Enfidha - Hammamet International Airport;Enfidha;NBE;DTNH;36.075833;10.438611;21
Kidepo Airport;Kidepo;;HUKD;3.7176;33.7487;4033
Kitgum Airport;Kitgum;;HUKT;3.2817;32.8882;3130
Bugungu Airport;Pakuba;;HUPA;2.2;31.55;2472
Svea Airport;Sveagruva;;ENSA;77.8969444;16.725;32
Ny-Ålesund Airport (Hamnerabben);Ny-Alesund;;ENAS;78.9274978638;11.8743;50
Hatay Airport;Hatay;HTY;LTDA;36.36277771;36.282222747800006;269
Kihnu Airfield;Kihnu;;EEKU;58.14830017089844;24.002500534057614;10
Ruhnu Airfield;Ruhnu;;EERU;57.78390121459961;23.26609992980957;10
Raivavae Airport;Raivavae;RVV;NTAV;-23.8852005005;-147.662002563;7
Foshan Shadi Airport;Foshan;FUO;ZGFS;23.0832996368;113.069999695;6
Huizhou Airport;Huizhou;HUZ;ZGHZ;23.0499992371;114.599998474;50
Lleida-Alguaire Airport;Lleida;ILD;LEDA;41.728184999999996;0.5350229999999999;1170
Ouessant Airport;Ouessant;;LFEC;48.46319961547852;-5.06358003616333;142
Bildudalur Airport;Bildudalur;BIU;BIBD;65.64129638671875;-23.546199798583984;18
Gjögur Airport;Gjogur;GJR;BIGJ;65.99530029296875;-21.326900482177734;83
Sauðárkrókur Airport;Saudarkrokur;SAK;BIKR;65.73169708249999;-19.5727996826;8
Selfoss Airport;Selfoss;;BISF;63.92919921875;-21.037799835205078;45
Inishmaan Aerodrome;Inishmaan;IIA;EIMN;53.09299850463867;-9.568059921264648;15
Ak Bashat Airport;Taldykorgan;;UAAT;42.88958;73.60200400000001;0
Ulgii Mongolei Airport;Olgii;ULG;ZMUL;48.9933013916;89.92250061040001;5732
Qurghonteppa International Airport;Kurgan Tyube;KQT;UTDT;37.86640167236328;68.86470031738281;1473
Vologda Airport;Vologda;VGD;ULWW;59.28250122070313;39.94440078735352;387
Severo-Evensk Airport;Evensk;;UHMW;61.92166519165039;159.22999572753906;0
Olenyok Airport;Olenyok;ONK;UERO;68.514999;112.480003;847
Saskylakh Airport;Saskylakh;SYS;UERS;71.92790222168;114.08000183105;0
Leshukonskoye Airport;Arkhangelsk;LDG;ULAL;64.89600372310001;45.7229995728;220
Nizhneangarsk Airport;Nizhneangarsk;;UIUN;55.80080032348633;109.59500122070312;1545
Vanavara Airport;Vanavara;;UNIW;60.35969924926758;102.3239974975586;892
Aykhal Airport;Aykhal;;UERA;65.959197998047;111.54650115966999;0
Uktus Airport;Yekaterinburg;;USSK;56.701698303222656;60.790000915527344;643
Baykit Airport;Baykit;;UNIB;61.67670059204102;96.3550033569336;853
Biysk Airport;Biysk;;UNBI;52.47999954223633;85.33999633789062;620
Huesca/Pirineos Airport;Huesca;HSK;LEHC;42.0760993958;-0.316666990519;1768
Ciudad Real Central Airport;Ciudad Real;CQM;LERL;38.8563888889;-3.97;0
Al Najaf International Airport;Najaf;NJF;ORNI;31.989853000000004;44.404317;103
Colonsay Airstrip;Colonsay;CSA;EGEY;56.05749893189999;-6.243060112;44
Rock Hill - York County Airport;Rock Hill;RKH;KUZA;34.9878006;-81.05719757;666
Allegheny County Airport;Pittsburgh;AGC;KAGC;40.354400634765625;-79.9301986694336;1252
Cecil Airport;Jacksonville;VQQ;KVQQ;30.2187004089;-81.876701355;81
Fulton County Airport Brown Field;Atlanta;FTY;KFTY;33.7790985107;-84.5214004517;841
Tresco Heliport;Tresco;;EGHT;49.94559860229492;-6.331389904022218;20
Tarin Kowt Airport;Tarin Kowt;TII;OATN;32.604198455799995;65.8657989502;4429
Zaranj Airport;Zaranj;ZAJ;OAZJ;30.972222;61.865832999999995;1572
Chakcharan Airport;Chaghcharan;CCN;OACC;34.53300094604492;65.26699829101561;7383
Fuyang Xiguan Airport;Fuyang;FUG;ZSFY;32.882157;115.73436399999999;104
Longyan Guanzhishan Airport;Longyan;LCX;ZSLD;25.6746997833;116.747001648;1225
Baoshan Yunduan Airport;Baoshan;BSD;ZPBS;25.053301;99.168297;5453
Xingyi Airport;Xingyi;ACX;ZUYI;25.0863888889;104.959444444;4150
Liping Airport;Liping;HZH;ZUNP;26.32217;109.1499;1620
Stepanakert Air Base;Stepanakert;;UB13;39.90140151977539;46.7869987487793;2001
The Ohio State University Airport - Don Scott Field;Columbus;OSU;KOSU;40.0798;-83.072998;905
Addison Airport;Addison;ADS;KADS;32.9686012268;-96.8364028931;644
Destin Executive Airport;Destin;DSI;KDTS;30.40010071;-86.47149658;23
Kherson International Airport;Kherson;KHE;UKOH;46.6758;32.506401000000004;148
Ryan's Creek Aerodrome;Stewart Island;SZS;NZRC;-46.8997;168.100998;62
Assumption Island Airport;Assumption Island;;FSAS;-9.7422199993;46.506802;10
Zhijiang Airport;Zhijiang;HJJ;ZGCJ;27.4411111111;109.7;882
Yarmouth Airport;Yarmouth;YQI;CYQI;43.82690048217773;-66.08809661865234;141
Kinston Regional Jetport At Stallings Field;Kinston;ISO;KISO;35.331401825;-77.60880279540002;93
First Flight Airport;Kill Devil Hills;FFA;KFFA;36.0181999207;-75.67130279540002;13
Lintsang Airfield;Lincang;LNJ;ZPLC;23.738100051900002;100.025001526;6230
Maturacá Airport;Maturaca;;SWMK;0.6282690167427063;-66.11509704589844;354
Carajás Airport;Parauapebas;CKS;SBCJ;-6.11527776718;-50.0013885498;2064
Centro de Lançamento de Alcântara Airport;Alcantara;;SNCW;-2.372999906539917;-44.396400451660156;148
Tarempa Airport;Anambas Islands;MWK;WIOM;3.3481199741363525;106.25800323486328;10
Würzburg-Schenkenturm Airport;Wuerzburg;;EDFW;49.81778;9.8975;991
São Jacinto Airport;Aveiro;;LPAV;40.656741;-8.741544000000001;26
Hopsten Air Base;Hopsten;;ETNP;52.33869934082031;7.541329860687256;423
Persian Gulf International Airport;Khalije Fars;PGU;OIBP;27.379601;52.737701;27
Yasouj Airport;Yasuj;YES;OISY;30.700500488281;51.545101165771;5939
Mosul International Airport;Mosul;OSM;ORBM;36.305801;43.1474;719
Tajima Airport;Toyooka;TJH;RJBT;35.51279830932617;134.78700256347656;584
Amakusa Airport;Amakusa;AXJ;RJDA;32.482498;130.158997;340
Kikai Airport;Kikai;KKX;RJKI;28.3213005066;129.927993774;21
Aguni Airport;Aguni;AGJ;RORA;26.592500686599998;127.240997314;38
Donoi Airport;Uliastai;ULZ;ZMDN;47.7093;96.5258;5800
Bulgan Airport;Bulgan;UGA;ZMBN;48.85499954223633;103.47599792480469;4311
Ulaangom Airport;Ulaangom;ULO;ZMUG;50.066588;91.938273;0
Borongan Airport;Borongan;;RPVW;11.6743001938;125.47899627700001;7
Lubang Airport;Lubang;LBX;RPLU;13.85540008544922;120.1050033569336;43
Kulob Airport;Kulyab;TJU;UTDK;37.98809814453125;69.80500030517578;2293
Chi Mei Airport;Cimei;CMJ;RCCM;23.2131004333;119.41799926799999;63
Daşoguz Airport;Dasoguz;TAZ;UTAT;41.761101000000004;59.826698;272
Barrow Island Airport;Barrow Island (110);BWB;YBWX;-20.86440086364746;115.40599822998048;26
Derby Airport;Derby;DRB;YDBY;-17.370000839233402;123.66100311279295;24
Walgett Airport;Walgett;WGE;YWLG;-30.03280067443848;148.12600708007812;439
Bathurst Island Airport;Bathurst Island;BRT;YBTI;-11.769200325012207;130.6199951171875;67
Dunk Island Airport;Dunk Island;DKI;YDKI;-17.9416999817;146.13999939;6
Lizard Island Airport;Lizard Island;LZR;YLZI;-14.673273000000002;145.454571;70
Hamilton Airport;Hamilton (111);HLT;YHML;-37.64889907836914;142.06500244140625;803
Halls Creek Airport;Halls Creek;HCQ;YHLC;-18.23390007019043;127.66999816894531;1346
Fitzroy Crossing Airport;Fitzroy Crossing;FIZ;YFTZ;-18.181900024414066;125.55899810791016;368
Ravensthorpe Airport;Ravensthorpe;RVT;YNRV;-33.7971992493;120.208000183;197
Wilkins Runway;Budd Coast;;YWKS;-66.690833;111.52361100000002;2529
Provo Municipal Airport;Provo;PVU;KPVU;40.219200134277;-111.72299957275;4497
Steamboat Springs Bob Adams Field;Steamboat Springs;SBS;KSBS;40.5163002;-106.8659973;6882
Delta Municipal Airport;Delta;DTA;KDTA;39.3805999756;-112.508003235;4759
Richfield Municipal Airport;Richfield;;KRIF;38.73640060424805;-112.0989990234375;5301
Carbon County Regional/Buck Davis Field;Price;PUC;KPUC;39.61389923;-110.7509995;5957
Los Alamos Airport;Los Alamos;LAM;KLAM;35.8797988892;-106.26899719200001;7171
Lake Havasu City Airport;Lake Havasu City;HII;KHII;34.571098;-114.358002;783
Winslow Lindbergh Regional Airport;Winslow;INW;KINW;35.021900177;-110.722999573;4941
Douglas Municipal Airport (53);Douglas;DGL;KDGL;31.3425998688;-109.505996704;4173
Marakei Airport;Marakei;MZK;NGMK;2.0586099624633794;173.27099609375;10
Abemama Atoll Airport;Abemama;AEA;NGTB;0.4908330142498016;173.82899475097656;8
Buariki Airport;Buariki;AAK;NGUK;0.1852779984474182;173.63699340820312;0
Kuria Airport;Kuria;KUC;NGKT;0.2186110019683838;173.44200134277344;0
Arorae Island Airport;Arorae;AIS;NGTR;-2.61611008644104;176.80299377441406;0
Tamana Island Airport;Tamana;TMN;NGTM;-2.485830068588257;175.97000122070312;0
Beru Airport;Beru Island;BEZ;NGBR;-1.3547199964523315;176.0070037841797;6
Nikunau Airport;Nikunau;NIG;NGNU;-1.31444001198;176.410003662;6
Butaritari Atoll Airport;Butaritari;BBG;NGTU;3.08583;172.811005;5
Makin Island Airport;Makin;MTK;NGMN;3.3744399547576904;172.99200439453125;0
Maiana Airport;Maiana;MNK;NGMA;1.0036100149154663;173.031005859375;8
Nonouti Airport;Nonouti;NON;NGTO;-0.6397219896316528;174.42799377441406;10
Tabiteuea South Airport;Tabiteuea;TSU;NGTS;-1.4744399785995483;175.06399536132812;0
Whitianga Airport;Whitianga;WTZ;NZWT;-36.83169937133789;175.6790008544922;10
Takaka Airport;Takaka;KTF;NZTK;-40.81330108642578;172.77499389648438;102
Afutara Aerodrome;Afutara;AFT;AGAF;-9.19138888889;160.948611111;23
Ulawa Airport;Ulawa;RNA;AGAR;-9.86054358262;161.979546547;40
Choiseul Bay Airport;Choiseul Bay;CHY;AGGC;-6.711944;156.39611100000002;0
Santa Ana Airport (54);Santa Ana (112);NNB;AGGT;-10.847994;162.45410800000002;3
Yandina Airport;Yandina;XYA;AGGY;-9.092816000000001;159.21841;60
Batuna Aerodrome;Batuna;BPF;AGBT;-8.56202777778;158.119305556;24
Bartow Municipal Airport;Bartow;BOW;KBOW;27.943399429299998;-81.78340148930002;125
Dyagilevo Air Base;Kostroma;;UUBD;54.64469909667969;39.57040023803711;440
Fitiuta Airport;Fiti\'uta;FTI;NSFQ;-14.2172;-169.425003;110
Livermore Municipal Airport;Livermore;LVK;KLVK;37.6934013367;-121.819999695;400
Mariposa Yosemite Airport;Mariposa;RMY;KMPI;37.510898590100005;-120.040000916;2254
Grootfontein Airport;Grootfontein;GFY;FYGF;-19.60219955444336;18.122699737548828;4636
Rundu Airport;Rundu;NDU;FYRU;-17.956499099731;19.719400405884;3627
Tasiilaq Heliport;Angmagssalik;;BGAM;65.612296;-37.618334999999995;24
Jacqueline Cochran Regional Airport;Palm Springs;TRM;KTRM;33.62670135498;-116.16000366211;-115
Santa Monica Municipal Airport;Santa Monica;SMO;KSMO;34.015800476100004;-118.45099639899999;177
Bermuda Dunes Airport;Palm Springs;UDD;KUDD;33.748401641846;-116.27500152588001;73
Scottsdale Airport;Scottsdale;SCF;KSDL;33.622898101806996;-111.91100311279;1510
Olympia Regional Airport;Olympia;OLM;KOLM;46.9693985;-122.90299990000001;209
Yolo County Davis Woodland Winters Airport;Davis-Woodland-Winters;;KDWA;38.57910156;-121.8570023;100
Garfield County Regional Airport;Rifle;RIL;KRIL;39.526299;-107.726997;5548
Shively Field;SARATOGA;SAA;KSAA;41.444901;-106.82399699999999;7012
DeKalb Peachtree Airport;Atlanta;PDK;KPDK;33.8755989075;-84.3020019531;1003
Monroe County Airport;Bloomington;BMG;KBMG;39.14599990844727;-86.61669921875;846
Witham Field;Stuart;SUA;KSUA;27.18169975;-80.22109985;16
Morristown Municipal Airport;Morristown;MMU;KMMU;40.799400329589844;-74.41490173339844;187
Napa County Airport;Napa;APC;KAPC;38.2132;-122.280998;35
Brown Field Municipal Airport;San Diego;SDM;KSDM;32.572299957275;-116.98000335693001;526
Wangen-Lachen Airport;Wangen-Lachen;;LSPV;47.2047;8.8675;1335
Venice Municipal Airport;Venice (113);VNC;KVNC;27.071599960327;-82.440299987793;18
Palm Beach County Glades Airport;Pahokee;PHK;KPHK;26.78499985;-80.69339752;16
Northwest Florida Beaches International Airport;Panama City (57);ECP;KECP;30.357105999999998;-85.79541400000001;69
San Bernardino International Airport;San Bernardino;SBD;KSBD;34.0954017639;-117.23500061;1159
Valença Airport;Valenca;VAL;SNVB;-13.2965;-38.992401;21
Caruaru Airport;Caruaru;CAU;SNRU;-8.282389640808105;-36.01350021362305;1891
Wake Island Airfield;Wake island;AWK;PWAK;19.282100677490234;166.63600158691406;14
Aeroclube Airport;Nova Iguacu;QNV;SDNY;-22.74530029296875;-43.46030044555664;164
San Carlos Airport (55);San Carlos (114);SQL;KSQL;37.511901855469;-122.25;5
Courtelary Airport;Courtelary ;;LSZJ;47.18360137939453;7.090829849243164;2247
Lotnisko Korne;Koszalin;;EPKO;54.129583;17.844972;515
Camp Okavango Airport;Okavango Delta;;FBCO;-19.131114999999998;23.102504999999997;3158
Rocky Mount Wilson Regional Airport;Rocky Mount;RWI;KRWI;35.856300354003906;-77.89189910888672;159
Whittier Airport;Whittier;;PAWR;60.777198791503906;-148.7220001220703;30
Soldotna Airport;Soldotna;SXQ;PASX;60.47570037841797;-151.03399658203125;113
Gillespie Field;El Cajon;SEE;KSEE;32.826198577880994;-116.97200012206999;388
San Clemente Island Naval Auxiliary Landing Field;San Clemente Island;;KNUC;33.02270126;-118.58799740000002;184
Phan Rang Airport;Phan Rang;PHA;VVPR;11.6335000992;108.952003479;101
Na-San Airport;Son-La;SQH;VVNS;21.216999053955078;104.03299713134766;2133
Truckee Tahoe Airport;Truckee;TKF;KTRK;39.3199996948;-120.13999939;5900
Fréjus Airport;Frejus;FRJ;LFTU;43.4175;6.7357;33
Geelong Airport;Geelong;GEX;YGLG;-38.224998474121094;144.33299255371094;43
Mezen Airport;Mezen;;ULAE;65.87833404541016;44.21500015258789;46
Vaskovo Airport;Arkhangelsk;;ULAH;64.44170379639999;40.421699523899996;82
Cobb County-Mc Collum Field;Atlanta;;KRYY;34.01319885;-84.59860229;1040
Brumowski  Air Base;Tulln;;LOXT;48.3167;16.116699;574
Dell Flight Strip;Dell;;K4U9;44.7356987;-112.720001221;6007
Mission Field;Livingston-Montana;LVM;KLVM;45.6994018555;-110.44799804700001;4660
Big Timber Airport;Big Timber;;K6S0;45.80640029907226;-109.9810028076172;4492
Tulip City Airport;Holland;;KBIV;42.742900848389;-86.10739898681601;698
London Heliport;London (1);;EGLW;51.469722747799985;-0.179444000125;18
Venice-Lido Airport;Venice (115);;LIPV;45.428298999999996;12.3881;13
Tallinn Linnahall Heliport;Tallinn;;EECL;59.4486198425293;24.75322723388672;23
Hernesaari Heliport;Helsinki;;EFHE;60.14777755737305;24.9244441986084;7
Linkenheim Airport;Linkenheim;;EDRI;49.14166641235352;8.394721984863281;325
Monument Valley Airport;Monument Valley;GMV;UT25;37.0167007446;-110.20099639899999;5192
Hilversum Airfield;Hilversum;;EHHV;52.191897999999995;5.14694;3
West 30th St. Heliport;New York;JRA;KJRA;40.754501;-74.007103;7
Texel Airfield;Texel;;EHTX;53.115299;4.83361;2
La Cerdanya Airport;Das i Fontanals de Cerdanya;;LECD;42.38639831542969;1.86667001247406;3586
Lakeland Linder International Airport;Lakeland;LAL;KLAL;27.988899;-82.018602;142
Stary Oskol Airport;Stary Oskol;;UUOS;51.32921600341797;37.76884841918945;791
Syangboche Airport;Syangboche;SYH;VNSB;27.8112;86.7124;12400
Indianola Municipal Airport;New York;;KIDL;33.485699;-90.67890200000001;126
Cheremshanka Airport;Krasnoyarsk;;UNKM;56.1769981384;92.54000091549999;0
French Valley Airport;Murrieta-Temecula;RBK;KF70;33.5741996765;-117.127998352;1350
Oristano-Fenosu Airport;Oristano;FNU;LIER;39.895308;8.642661;36
White Waltham Airfield;Maidenhead;;EGLM;51.5008010864;-0.774443984032;131
Mysore Airport;Mysore;MYQ;VOMY;12.23;76.655833;2349
Carl R Keller Field;Port Clinton;;KPCW;41.516300201416016;-82.86869812011719;590
Dayton-Wright Brothers Airport;Dayton;MGY;KMGY;39.5890007019;-84.224899292;957
Richmond Municipal Airport;Richmond (50);;KRID;39.75719833374024;-84.8427963256836;1140
Findlay Airport;Findley;FDY;KFDY;41.013500213600004;-83.66870117190001;813
Burlington Executive;Burlington (116);;CZBA;43.4414531515;-79.850102663;602
Penneshaw Airport;Penneshaw;PEA;YPSH;-35.7558462874;137.962875366;0
Engels heliport;Ebenhofen;;EBEN;51.21166610717773;4.580832958221436;33
Emporia Municipal Airport;Kempten;EMP;KEMP;38.3320999146;-96.1912002563;1208
Skå-Edeby Airport;Essen;;ESSE;59.34510040283203;17.74049949645996;0
Wycombe Air Park;Wycombe;HYC;EGTB;51.611698150600006;-0.8083329796790001;515
Bembridge Airport;Bembridge;BBP;EGHJ;50.678100585900005;-1.10943996906;53
Waterville / Kings County Municipal Airport;Waterville;;CCW3;45.0518989563;-64.6517028809;119
Black Hills Airport-Clyde Ice Field;Spearfish-South Dakota;SPF;KSPF;44.48030090332;-103.78299713135;3931
Westkapelle heliport;Knokke;;EBKW;51.32222366333;3.2930560112;10
Redcliffe Airport (56);Rothwell;;YRED;-27.20669937133789;153.0679931640625;2
Oksywie Military Air Base;Gdynia;QYD;EPOK;54.57970047;18.51720047;144
Malbork Military Air Base;Malbork;;EPMB;54.0269012451;19.1341991425;16
Lask Military Air Base;Lask;;EPLK;51.551700591999996;19.1791000366;633
Miroslawiec Military Air Base;Miroslawiec;;EPMI;53.395099639899996;16.0827999115;459
Krzesiny Military Air Base;Poznan;;EPKS;52.331699371300004;16.9664001465;265
Olive Branch Airport;Olive Branch;OLV;KOLV;34.9786987305;-89.78690338130001;402
Viña del mar Airport;Vina del Mar;KNA;SCVM;-32.9496;-71.4786;461
Brampton Airport;Brampton;;CNC3;43.7602996826;-79.875;935
Zonguldak Airport;Zonguldak;ONQ;LTAS;41.506401061999995;32.0886001587;39
Rocky Mountain Metropolitan Airport;Broomfield-CO;BJC;KBJC;39.90879822;-105.11699679999998;5673
Salem Municipal Airport/McNary Field;Salem (117);SLE;KSLE;44.90950012;-123.00299840000002;214
Tunica Municipal Airport;Tunica;UTM;KUTA;34.680999755859;-90.34670257568399;194
Batken Airport;Batken;;UA30;40.042899;70.83784;3517
